"","host_species","betacov","pred"
"133","Carollia perspicillata",0,0.121398794181131
"134","Carollia perspicillata",1,0.121398794181131
"135","Carollia sowelli",0,0.037649317758136
"136","Carollia subrufa",0,0.0573252181528036
"137","Casinycteris argynnis",0,0.134677606974546
"138","Centronycteris centralis",0,0.0127468807769718
"139","Centronycteris maximiliani",0,0.0318459034753655
"140","Centurio senex",0,0.112302876588917
"141","Chaerephon aloysiisabaudiae",0,0.059229019591957
"142","Chaerephon ansorgei",0,0.0952032635257192
"143","Chaerephon bemmeleni",0,0.097672249748403
"144","Chaerephon bivittatus",0,0.194737618576609
"145","Chaerephon bregullae",0,0.00638867504441358
"146","Chaerephon chapini",0,0.0555320020150908
"147","Chaerephon gallagheri",0,0.0181267387557003
"148","Chaerephon jobensis",0,0.0940497942618681
"149","Chaerephon johorensis",0,0.0432090419257823
"150","Chaerephon leucogaster",0,0.104567658496802
"151","Chaerephon major",0,0.172310844892519
"152","Chaerephon nigeriae",0,0.175179523602764
"153","Chaerephon plicatus",1,0.259512834625171
"154","Chaerephon plicatus",0,0.259512834625171
"155","Chaerephon pumilus",0,0.201652143349461
"156","Chaerephon russatus",0,0.103376485050098
"157","Chaerephon shortridgei",0,0.035467322233544
"158","Chaerephon solomonis",0,0.00653719610266117
"159","Chaerephon tomensis",0,0.00611800660316539
"160","Chalinolobus dwyeri",0,0.0498587390552865
"161","Chalinolobus gouldii",0,0.0716196833177464
"162","Chalinolobus morio",0,0.0710116303224507
"163","Chalinolobus neocaledonicus",0,0.0083722053075766
"164","Chalinolobus nigrogriseus",0,0.0627570781371295
"165","Chalinolobus picatus",0,0.0442375089112349
"166","Chalinolobus tuberculatus",0,0.0306324542644936
"167","Cheiromeles parvidens",0,0.0424824930194961
"168","Cheiromeles torquatus",0,0.111980669160745
"169","Chilonatalus micropus",0,0.0191935554766781
"170","Chilonatalus tumidifrons",0,0.00502754554697392
"171","Chiroderma doriae",0,0.0658726704754653
"172","Chiroderma improvisum",0,0.0198734572094262
"173","Chiroderma salvini",0,0.124908995302109
"174","Chiroderma trinitatum",0,0.0549360531442167
"175","Chiroderma villosum",0,0.0960083583395683
"176","Chironax melanocephalus",0,0.153295161034931
"177","Choeroniscus godmani",0,0.0498597705056051
"178","Choeroniscus minor",0,0.0222312144411685
"179","Choeroniscus periosus",0,0.0084520233578728
"180","Choeronycteris mexicana",0,0.0659842245864578
"181","Chrotopterus auritus",0,0.0171778968134704
"182","Cistugo lesueuri",0,0.0333809617356553
"183","Cistugo seabrae",0,0.0340192226461528
"184","Cloeotis percivali",0,0.0850652718346352
"185","Coelops frithii",0,0.111573173098877
"186","Coelops robinsoni",0,0.0231646094688251
"187","Coleura afra",0,0.234260535695055
"188","Coleura seychellensis",0,0.0196714560882258
"189","Cormura brevirostris",0,0.0264764549622139
"190","Corynorhinus mexicanus",0,0.00680855923170207
"191","Corynorhinus rafinesquii",0,0.0195773431868011
"192","Corynorhinus townsendii",0,0.0191233782395065
"193","Craseonycteris thonglongyai",0,0.0558403549343339
"194","Cynomops abrasus",0,0.0324280883351153
"195","Cynomops greenhalli",0,0.0320577368461276
"196","Cynomops mexicanus",0,0.0182936520014191
"197","Cynomops paranus",0,0.0276369048081405
"198","Cynomops planirostris",0,0.0318793623606839
"199","Cynopterus horsfieldii",1,0.231387624426991
"200","Cynopterus luzoniensis",0,0.0586782304316138
"201","Cynopterus minutus",0,0.133346105704488
"202","Cynopterus nusatenggara",0,0.0732096538593021
"203","Cynopterus titthaecheilus",0,0.161048926463682
"204","Cyttarops alecto",0,0.0165969550046138
"205","Desmodus rotundus",0,0.0258618562996712
"206","Diaemus youngi",0,0.0227091341905608
"207","Diclidurus albus",0,0.0545145202554745
"208","Diclidurus ingens",0,0.0174873972563437
"209","Diclidurus isabellus",0,0.0123347078093088
"210","Diclidurus scutatus",0,0.0173038401173578
"211","Diphylla ecaudata",0,0.0291097821401728
"212","Dobsonia anderseni",0,0.0362807369296162
"213","Dobsonia beauforti",0,0.0640070141495439
"214","Dobsonia chapmani",0,0.0587147676486512
"215","Dobsonia crenulata",0,0.0683230684715249
"216","Dobsonia emersa",0,0.0630460507146078
"217","Dobsonia exoleta",0,0.110350692392551
"218","Dobsonia inermis",0,0.0497294494377745
"219","Dobsonia magna",0,0.0519999924008018
"220","Dobsonia minor",0,0.0909060977882768
"221","Dobsonia moluccensis",1,0.0985405728075791
"222","Dobsonia moluccensis",0,0.0985405728075791
"223","Dobsonia pannietensis",0,0.0375210054633229
"224","Dobsonia peronii",0,0.0968883671623739
"225","Dobsonia praedatrix",0,0.0538408965002647
"226","Dobsonia viridis",0,0.115679877046705
"227","Dyacopterus brooksi",0,0.0452686734267255
"228","Dyacopterus spadiceus",1,0.23207244333714
"229","Ectophylla alba",0,0.0332047447876764
"230","Eidolon dupreanum",1,0.217356028161571
"231","Eidolon dupreanum",0,0.217356028161571
"232","Emballonura atrata",0,0.0810809787003774
"233","Emballonura beccarii",0,0.0309763926801212
"234","Emballonura dianae",0,0.017402163231767
"235","Emballonura furax",0,0.0215653068470986
"236","Emballonura monticola",0,0.116747307710469
"237","Emballonura raffrayana",0,0.0535930318047491
"238","Emballonura semicaudata",0,0.02791965060945
"239","Emballonura serii",0,0.00971525910090119
"240","Enchisthenes hartii",0,0.117657568994228
"241","Eonycteris major",0,0.110192886764441
"242","Eonycteris robusta",0,0.113234581668807
"243","Epomophorus angolensis",0,0.10006326235366
"244","Epomophorus crypturus",0,0.137994408777481
"245","Epomophorus grandis",0,0.100436726208803
"246","Epomophorus labiatus",1,0.331964465809567
"247","Epomophorus labiatus",0,0.331964465809567
