"","host_species","betacov","pred"
"132","Chaerephon shortridgei",0,0.0106452697047617
"133","Chaerephon solomonis",0,0.000653524850783693
"134","Chaerephon tomensis",0,0.000924435232985701
"135","Chalinolobus dwyeri",0,0.0157756234235575
"136","Chalinolobus gouldii",0,0.0538140770135625
"137","Chalinolobus morio",0,0.0426332929853572
"138","Chalinolobus neocaledonicus",0,0.00152528685284138
"139","Chalinolobus nigrogriseus",0,0.0178702139990148
"140","Chalinolobus picatus",0,0.0146475642151155
"141","Chalinolobus tuberculatus",0,0.0118698364818305
"142","Cheiromeles parvidens",0,0.00869425847515381
"143","Cheiromeles torquatus",0,0.0349315192283494
"144","Chilonatalus micropus",0,0.0052019140169114
"145","Chilonatalus tumidifrons",0,0.000788216134747379
"146","Chiroderma doriae",0,0.0569922678347357
"147","Chiroderma improvisum",0,0.00939648237060586
"148","Chiroderma salvini",0,0.173972837940041
"149","Chiroderma trinitatum",0,0.043622448208997
"150","Chiroderma villosum",0,0.131822008721248
"151","Chironax melanocephalus",0,0.0763506177058233
"152","Choeroniscus godmani",0,0.0489466872982371
"153","Choeroniscus minor",0,0.0123363002302486
"154","Choeroniscus periosus",0,0.00151103326626098
"155","Choeronycteris mexicana",0,0.0730676289718678
"156","Chrotopterus auritus",0,0.0384751837289017
"157","Cistugo lesueuri",0,0.010654180797539
"158","Cistugo seabrae",0,0.011949420532945
"159","Cloeotis percivali",0,0.023699242244256
"160","Coelops frithii",0,0.118712061647349
"161","Coelops robinsoni",0,0.00389388082614268
"162","Coleura afra",0,0.21450991708517
"163","Coleura seychellensis",0,0.00293474590345613
"164","Cormura brevirostris",0,0.00970299016786969
"165","Corynorhinus mexicanus",0,0.005523595959098
"166","Corynorhinus rafinesquii",0,0.0160650256793496
"167","Corynorhinus townsendii",0,0.0301696611190835
"168","Craseonycteris thonglongyai",0,0.0099736189368595
"169","Cynomops abrasus",0,0.0148367525980529
"170","Cynomops greenhalli",0,0.00627378518102599
"171","Cynomops mexicanus",0,0.00526028361819712
"172","Cynomops paranus",0,0.0180051495843468
"173","Cynomops planirostris",0,0.0125763732240491
"174","Cynopterus horsfieldii",1,0.171814744721296
"175","Cynopterus luzoniensis",0,0.0274692809780276
"176","Cynopterus minutus",0,0.0996906981372652
"177","Cynopterus nusatenggara",0,0.0250471363261871
"178","Cynopterus titthaecheilus",0,0.0987694264007938
"179","Cyttarops alecto",0,0.00213527130336156
"180","Desmodus rotundus",0,0.0671388414878373
"181","Diaemus youngi",0,0.0529639814810439
"182","Diclidurus albus",0,0.0440115545304018
"183","Diclidurus ingens",0,0.00440374423395285
"184","Diclidurus isabellus",0,0.00175910245461627
"185","Diclidurus scutatus",0,0.00434111377625114
"186","Diphylla ecaudata",0,0.0714237259955486
"187","Dobsonia anderseni",0,0.0221322550919042
"188","Dobsonia beauforti",0,0.0247635555169589
"189","Dobsonia chapmani",0,0.0563666550350604
"190","Dobsonia crenulata",0,0.0492273500016276
"191","Dobsonia emersa",0,0.02573821827071
"192","Dobsonia exoleta",0,0.059499722542869
"193","Dobsonia inermis",0,0.0190750432852245
"194","Dobsonia magna",0,0.0382184615587259
"195","Dobsonia minor",0,0.041810043236636
"196","Dobsonia moluccensis",1,0.049079657176178
"197","Dobsonia pannietensis",0,0.0139425707116297
"198","Dobsonia peronii",0,0.0545294223307322
"199","Dobsonia praedatrix",0,0.0192730700987037
"200","Dobsonia viridis",0,0.0623014257922752
"201","Dyacopterus brooksi",0,0.0230634816132159
"202","Dyacopterus spadiceus",1,0.161885344044875
"203","Ectophylla alba",0,0.0104046635971763
"204","Eidolon dupreanum",1,0.232559133736688
"205","Emballonura atrata",0,0.0245024430554344
"206","Emballonura beccarii",0,0.00498181910532109
"207","Emballonura dianae",0,0.00214319508269209
"208","Emballonura furax",0,0.00331860890392285
"209","Emballonura monticola",0,0.038393056486899
"210","Emballonura raffrayana",0,0.0107889653146136
"211","Emballonura semicaudata",0,0.0114266443789254
"212","Emballonura serii",0,0.00181090707226996
"213","Enchisthenes hartii",0,0.130395396606431
"214","Eonycteris major",0,0.0612973364846513
"215","Eonycteris robusta",0,0.104808224351738
"216","Epomophorus angolensis",0,0.0695584423062551
"217","Epomophorus crypturus",0,0.183482831952871
"218","Epomophorus grandis",0,0.061669848848152
"219","Epomophorus labiatus",1,0.38788442200037
"220","Epomophorus minimus",0,0.187989070244103
"221","Epomophorus minor",0,0.0813461242142651
"222","Epomophorus wahlbergi",0,0.361659486534249
"223","Epomops dobsonii",0,0.155902591847798
"224","Eptesicus andinus",0,0.00408029409639318
"225","Eptesicus bobrinskoi",0,0.12305986015172
"226","Eptesicus bottae",0,0.239559135114561
"227","Eptesicus brasiliensis",0,0.0376607396135592
"228","Eptesicus chiriquinus",0,0.00400379515319956
"229","Eptesicus diminutus",0,0.0122817990129317
"230","Eptesicus dimissus",0,0.00884630582562098
"231","Eptesicus floweri",0,0.0156558450608081
"232","Eptesicus furinalis",0,0.0565526862371009
"233","Eptesicus fuscus",0,0.131881219051337
"234","Eptesicus gobiensis",0,0.142438864907661
"235","Eptesicus guadeloupensis",0,0.000689864237195559
"236","Eptesicus hottentotus",0,0.0498255049990346
"237","Eptesicus innoxius",0,0.00143032068326177
"238","Eptesicus japonensis",0,0.065873891739659
"239","Eptesicus kobayashii",0,0.0127960607159616
"240","Eptesicus matroka",0,0.0177087883096553
"241","Eptesicus nasutus",0,0.121219003807503
"242","Eptesicus nilssonii",1,0.405860570865793
"243","Eptesicus pachyotis",0,0.0914182757266497
"244","Eptesicus platyops",0,0.0184526119903407
"245","Eptesicus serotinus",1,0.554177462292137
"246","Eptesicus tatei",0,0.0428098441162136
"247","Erophylla bombifrons",0,0.0150132521796659
"248","Erophylla sezekorni",0,0.0356472266187551
"249","Euderma maculatum",0,0.061397483847381
"250","Eudiscopus denticulus",0,0.0400415162808075
"251","Eumops auripendulus",0,0.0637510378691683
"252","Eumops bonariensis",0,0.045273048860002
"253","Eumops dabbenei",0,0.0173008423179701
"254","Eumops glaucinus",1,0.0868800211916009
"255","Eumops hansae",0,0.00430155110852323
"256","Eumops maurus",0,0.00164967934756895
"257","Eumops patagonicus",0,0.00548465836845877
"258","Eumops perotis",0,0.132917632119451
"259","Eumops trumbulli",0,0.00472954370246425
"260","Eumops underwoodi",0,0.033032503763482
"261","Falsistrellus affinis",0,0.123204242663313
"262","Falsistrellus mackenziei",0,0.0340218913353372
"263","Falsistrellus mordax",0,0.00657514037866866
"264","Falsistrellus petersi",0,0.024762278484943
"265","Falsistrellus tasmaniensis",0,0.0344137678274867
"266","Furipterus horrens",0,0.010907350992695
"267","Glauconycteris alboguttata",0,0.00361732231439892
"268","Glauconycteris argentata",0,0.0395815361679303
"269","Glauconycteris beatrix",0,0.0122250502262299
"270","Glauconycteris curryae",0,0.00544764171397521
"271","Glauconycteris egeria",0,0.0054337682781092
"272","Glauconycteris gleni",0,0.0150621112272288
"273","Glauconycteris humeralis",0,0.0120181978046587
"274","Glauconycteris kenyacola",0,0.00446477045275058
"275","Glauconycteris machadoi",0,0.00313927645036223
"276","Glauconycteris poensis",0,0.0342466004624616
"277","Glauconycteris superba",0,0.01303102773735
"278","Glauconycteris variegata",0,0.127087822863366
"279","Glischropus javanus",0,0.00164516876237358
"280","Glischropus tylopus",0,0.0511713460345128
"281","Glossophaga commissarisi",0,0.0391067276461957
"282","Glossophaga leachii",0,0.018007984882245
"283","Glossophaga longirostris",0,0.00838795410330074
"284","Glossophaga morenoi",0,0.0172480222536469
"285","Glossophaga soricina",0,0.114780489033154
"286","Glyphonycteris behnii",0,0.000653764820902094
"287","Glyphonycteris daviesi",0,0.0038116066370182
"288","Glyphonycteris sylvestris",0,0.0116566778892581
"289","Harpiocephalus harpia",0,0.109755695843585
"290","Harpiocephalus mordax",0,0.0644124985973817
"291","Harpyionycteris celebensis",0,0.0570483905693069
"292","Harpyionycteris whiteheadi",0,0.157627162961438
"293","Hesperoptenus blanfordi",0,0.0281844677716074
"294","Hesperoptenus doriae",0,0.0023675779809113
"295","Hesperoptenus gaskelli",0,0.00169407973421023
"296","Hesperoptenus tickelli",0,0.14436457882778
"297","Hesperoptenus tomesi",0,0.00429570164648756
"298","Hipposideros abae",0,0.0392488470727672
"299","Hipposideros ater",0,0.233854008418551
"300","Hipposideros beatus",0,0.0288161776216721
"301","Hipposideros bicolor",0,0.0448555672023788
"302","Hipposideros breviceps",0,0.000863994503809207
"303","Hipposideros calcaratus",0,0.00205795727262475
"304","Hipposideros camerunensis",0,0.0110074918640191
"305","Hipposideros cervinus",0,0.0195472169704239
"306","Hipposideros coronatus",0,0.00413949425444298
"307","Hipposideros corynophyllus",0,0.00225909134718996
"308","Hipposideros coxi",0,0.00285361662360934
"309","Hipposideros crumeniferus",0,0.00499046979408342
"310","Hipposideros curtus",0,0.00315107118612489
"311","Hipposideros cyclops",0,0.0764894120771987
"312","Hipposideros demissus",0,0.00054283164868701
"313","Hipposideros dinops",0,0.00136244474605046
"314","Hipposideros doriae",0,0.00378011190546356
"315","Hipposideros durgadasi",0,0.0378915569261741
"316","Hipposideros dyacorum",0,0.00444704309752357
"317","Hipposideros edwardshilli",0,0.000544192951170034
"318","Hipposideros fuliginosus",0,0.033040666930842
"319","Hipposideros fulvus",0,0.201260713496964
"320","Hipposideros galeritus",1,0.196427639989716
"321","Hipposideros gigas",0,0.173538872924699
"322","Hipposideros grandis",0,0.0543395244527109
"323","Hipposideros halophyllus",0,0.0211004657730988
"324","Hipposideros hypophyllus",0,0.021692831392767
"325","Hipposideros inexpectatus",0,0.00360072666546841
"326","Hipposideros inornatus",0,0.0176305295770286
"327","Hipposideros jonesi",0,0.0238597661941726
"328","Hipposideros lamottei",0,0.00923482517884246
"329","Hipposideros lankadiva",0,0.209414205664592
"330","Hipposideros lekaguli",0,0.0431312826116974
"331","Hipposideros lylei",0,0.104775948413138
"332","Hipposideros macrobullatus",0,0.00302487428736289
"333","Hipposideros madurae",0,0.00858315638380204
"334","Hipposideros maggietaylorae",0,0.00339700663160627
"335","Hipposideros marisae",0,0.00455589938887129
"336","Hipposideros megalotis",0,0.0251988003540226
"337","Hipposideros muscinus",0,0.00149059127294883
"338","Hipposideros nequam",0,0.00368071518148701
"339","Hipposideros obscurus",0,0.0233001711125053
"340","Hipposideros orbiculus",0,0.00275081756301079
"341","Hipposideros papua",0,0.00303098818468216
"342","Hipposideros pelingensis",0,0.00250228658460548
"343","Hipposideros pratti",1,0.319861441503042
"344","Hipposideros pygmaeus",0,0.0213843213107473
"345","Hipposideros ridleyi",0,0.0110320152654506
"346","Hipposideros rotalis",0,0.030204714768495
"347","Hipposideros ruber",1,0.113904209963451
"348","Hipposideros scutinares",0,0.00915015410905801
